Document ID,Sentence No,Word,Tag
LIPITOR.385,2996,lowering,O
LIPITOR.385,2996,cholesterol,O
LIPITOR.385,2996,but,O
LIPITOR.385,2996,if,O
LIPITOR.385,2996,you,O
LIPITOR.385,2996,are,O
LIPITOR.385,2996,prone,O
LIPITOR.385,2996,to,O
LIPITOR.385,2996,muscle,B-Finding
LIPITOR.385,2996,inflammation,I-Finding
LIPITOR.385,2996,or,O
LIPITOR.385,2996,other,O
LIPITOR.385,2996,connective,B-Finding
LIPITOR.385,2996,tissue,I-Finding
LIPITOR.385,2996,pain,I-Finding
LIPITOR.385,2996,(,O
LIPITOR.385,2996,due,O
LIPITOR.385,2996,to,O
LIPITOR.385,2996,rheumatoid,B-Disease
LIPITOR.385,2996,arthritis,I-Disease
LIPITOR.385,2996,or,O
LIPITOR.385,2996,fibromyalgia,B-Disease
LIPITOR.385,2996,for,O
LIPITOR.385,2996,example,O
LIPITOR.385,2996,),O
LIPITOR.385,2996,I,O
LIPITOR.385,2996,would,O
LIPITOR.385,2996,be,O
LIPITOR.385,2996,very,O
LIPITOR.385,2996,cautious,O
LIPITOR.385,2996,0,O
LIPITOR.385,2997,My,O
LIPITOR.385,2997,symptoms,O
LIPITOR.385,2997,developed,O
LIPITOR.385,2997,gradually,O
LIPITOR.385,2997,enough,O
LIPITOR.385,2997,that,O
LIPITOR.385,2997,I,O
LIPITOR.385,2997,assumed,O
LIPITOR.385,2997,I,O
LIPITOR.385,2997,was,O
LIPITOR.385,2997,relapsing,O
LIPITOR.385,2997,with,O
LIPITOR.385,2997,rheumatoid,B-Disease
LIPITOR.385,2997,arthritis,I-Disease
LIPITOR.385,2997,-,O
LIPITOR.385,2997,-,O
LIPITOR.385,2997,I,O
LIPITOR.385,2997,was,O
LIPITOR.385,2997,astounded,O
LIPITOR.385,2997,to,O
LIPITOR.385,2997,find,O
LIPITOR.385,2997,the,O
LIPITOR.385,2997,problem,O
LIPITOR.385,2997,was,O
LIPITOR.385,2997,Lipitor,B-Drug
LIPITOR.385,2997,0,O
LIPITOR.385,2998,I,O
LIPITOR.385,2998,had,O
LIPITOR.385,2998,lesser,O
LIPITOR.385,2998,problems,O
LIPITOR.385,2998,with,O
LIPITOR.385,2998,Pravochol,B-Drug
LIPITOR.385,2998,but,O
LIPITOR.385,2998,have,O
LIPITOR.385,2998,come,O
LIPITOR.385,2998,to,O
LIPITOR.385,2998,distrust,O
LIPITOR.385,2998,all,O
LIPITOR.385,2998,statins,O
LIPITOR.385,2998,0,O
LIPITOR.385,2999,I,O
LIPITOR.385,2999,am,O
LIPITOR.385,2999,focusing,O
LIPITOR.385,2999,on,O
LIPITOR.385,2999,diet,O
LIPITOR.385,2999,",",O
LIPITOR.385,2999,time,B-Drug
LIPITOR.385,2999,-,I-Drug
LIPITOR.385,2999,release,I-Drug
LIPITOR.385,2999,naicin,I-Drug
LIPITOR.385,2999,",",O
LIPITOR.385,2999,and,O
LIPITOR.385,2999,fish,B-Drug
LIPITOR.385,2999,oil,I-Drug
LIPITOR.385,2999,instead,O
LIPITOR.385,2999,0,O
LIPITOR.386,3000,I,O
LIPITOR.386,3000,was,O
LIPITOR.386,3000,on,O
LIPITOR.386,3000,10,O
LIPITOR.386,3000,mgs,O
LIPITOR.386,3000,0,O
LIPITOR.386,3001,and,O
LIPITOR.386,3001,then,O
LIPITOR.386,3001,cut,O
LIPITOR.386,3001,it,O
LIPITOR.386,3001,in,O
LIPITOR.386,3001,half,O
LIPITOR.386,3001,for,O
LIPITOR.386,3001,over,O
LIPITOR.386,3001,two,O
LIPITOR.386,3001,years,O
LIPITOR.386,3001,0,O
LIPITOR.386,3002,Stopped,O
LIPITOR.386,3002,taking,O
LIPITOR.386,3002,it,O
LIPITOR.386,3002,11,O
LIPITOR.386,3002,/,O
LIPITOR.386,3002,4,O
LIPITOR.386,3002,due,O
LIPITOR.386,3002,to,O
LIPITOR.386,3002,severe,B-ADR
LIPITOR.386,3002,legs,I-ADR
LIPITOR.386,3002,problems,I-ADR
LIPITOR.386,3002,;,O
LIPITOR.386,3002,muscle,B-ADR
LIPITOR.386,3002,aches,I-ADR
LIPITOR.386,3002,/,O
LIPITOR.386,3002,weakness,B-ADR
LIPITOR.386,3002,/,O
LIPITOR.386,3002,stiffness,B-ADR
LIPITOR.386,3002,",",O
LIPITOR.386,3002,cramps,B-ADR
LIPITOR.386,3002,in,I-ADR
LIPITOR.386,3002,my,I-ADR
LIPITOR.386,3002,feet,I-ADR
LIPITOR.386,3002,and,I-ADR
LIPITOR.386,3002,hands,I-ADR
LIPITOR.386,3002,",",O
LIPITOR.386,3002,pain,B-ADR
LIPITOR.386,3002,in,I-ADR
LIPITOR.386,3002,my,I-ADR
LIPITOR.386,3002,arms,I-ADR
LIPITOR.386,3002,and,I-ADR
LIPITOR.386,3002,chest,I-ADR
LIPITOR.386,3002,",",O
LIPITOR.386,3002,memory,B-ADR
LIPITOR.386,3002,problems,I-ADR
LIPITOR.386,3002,along,O
LIPITOR.386,3002,with,O
LIPITOR.386,3002,vision,B-ADR
LIPITOR.386,3002,problems,I-ADR
LIPITOR.386,3002,0,O
LIPITOR.386,3003,This,O
LIPITOR.386,3003,drug,O
LIPITOR.386,3003,needs,O
LIPITOR.386,3003,to,O
LIPITOR.386,3003,be,O
LIPITOR.386,3003,taken,O
LIPITOR.386,3003,off,O
LIPITOR.386,3003,the,O
LIPITOR.386,3003,market,O
LIPITOR.386,3003,and,O
LIPITOR.386,3003,doctors,O
LIPITOR.386,3003,need,O
LIPITOR.386,3003,to,O
LIPITOR.386,3003,realize,O
LIPITOR.386,3003,how,O
LIPITOR.386,3003,much,O
LIPITOR.386,3003,damage,O
LIPITOR.386,3003,it,O
LIPITOR.386,3003,has,O
LIPITOR.386,3003,done,O
LIPITOR.386,3003,to,O
LIPITOR.386,3003,many,O
LIPITOR.386,3003,innocent,O
LIPITOR.386,3003,people,O
LIPITOR.386,3003,0,O
LIPITOR.387,3004,Like,O
LIPITOR.387,3004,a,O
LIPITOR.387,3004,vast,O
LIPITOR.387,3004,majority,O
LIPITOR.387,3004,of,O
LIPITOR.387,3004,those,O
LIPITOR.387,3004,contributing,O
LIPITOR.387,3004,",",O
LIPITOR.387,3004,a,O
LIPITOR.387,3004,lightheadedness,B-ADR
LIPITOR.387,3004,",",O
LIPITOR.387,3004,tingling,B-ADR
LIPITOR.387,3004,in,I-ADR
LIPITOR.387,3004,the,I-ADR
LIPITOR.387,3004,scalp,I-ADR
LIPITOR.387,3004,",",O
LIPITOR.387,3004,visual,B-ADR
LIPITOR.387,3004,deficits,I-ADR
LIPITOR.387,3004,(,O
LIPITOR.387,3004,not,O
LIPITOR.387,3004,double,B-Finding
LIPITOR.387,3004,vision,I-Finding
LIPITOR.387,3004,or,O
LIPITOR.387,3004,blurriness,B-Finding
LIPITOR.387,3004,but,O
LIPITOR.387,3004,a,O
LIPITOR.387,3004,sense,B-ADR
LIPITOR.387,3004,of,I-ADR
LIPITOR.387,3004,my,I-ADR
LIPITOR.387,3004,right,I-ADR
LIPITOR.387,3004,eye,I-ADR
LIPITOR.387,3004,drooping,I-ADR
LIPITOR.387,3004,though,O
LIPITOR.387,3004,it,O
LIPITOR.387,3004,is,O
LIPITOR.387,3004,not,O
LIPITOR.387,3004,),O
LIPITOR.387,3004,0,O
LIPITOR.387,3005,The,O
LIPITOR.387,3005,lightheadedness,B-ADR
LIPITOR.387,3005,and,O
LIPITOR.387,3005,0,O
LIPITOR.387,3006,Wokred,O
LIPITOR.387,3006,great,O
LIPITOR.387,3006,at,O
LIPITOR.387,3006,lowering,O
LIPITOR.387,3006,cholesterol,O
LIPITOR.387,3006,from,O
LIPITOR.387,3006,276,O
LIPITOR.387,3006,to,O
LIPITOR.387,3006,194,O
LIPITOR.387,3006,but,O
LIPITOR.387,3006,at,O
LIPITOR.387,3006,what,O
LIPITOR.387,3006,price,O
LIPITOR.387,3006,?,O
LIPITOR.387,3006,It,O
LIPITOR.387,3006,is,O
LIPITOR.387,3006,a,O
LIPITOR.387,3006,bad,O
LIPITOR.387,3006,feeling,O
LIPITOR.387,3006,walking,O
LIPITOR.387,3006,around,O
LIPITOR.387,3006,thinking,O
LIPITOR.387,3006,you,O
LIPITOR.387,3006,',O
LIPITOR.387,3006,ve,O
LIPITOR.387,3006,got,O
LIPITOR.387,3006,a,O
LIPITOR.387,3006,tumor,B-Disease
LIPITOR.387,3006,behind,O
LIPITOR.387,3006,your,O
LIPITOR.387,3006,eye,O
LIPITOR.387,3006,!,O
LIPITOR.387,3006,0,O
LIPITOR.388,3007,Husband,O
LIPITOR.388,3007,gradually,O
LIPITOR.388,3007,developed,O
LIPITOR.388,3007,muscle,B-ADR
LIPITOR.388,3007,pains,I-ADR
LIPITOR.388,3007,",",O
LIPITOR.388,3007,extreme,B-ADR
LIPITOR.388,3007,tiredness,I-ADR
LIPITOR.388,3007,",",O
LIPITOR.388,3007,irritability,B-ADR
LIPITOR.388,3007,",",O
LIPITOR.388,3007,weird,B-ADR
LIPITOR.388,3007,dreams,I-ADR
LIPITOR.388,3007,",",O
LIPITOR.388,3007,restless,B-ADR
LIPITOR.388,3007,leg,I-ADR
LIPITOR.388,3007,syndrome,I-ADR
LIPITOR.388,3007,",",O
LIPITOR.388,3007,hair,B-ADR
LIPITOR.388,3007,loss,I-ADR
LIPITOR.388,3007,",",O
LIPITOR.388,3007,lack,B-ADR
LIPITOR.388,3007,of,I-ADR
LIPITOR.388,3007,enthusiasm,I-ADR
LIPITOR.388,3007,for,O
LIPITOR.388,3007,anything,O
LIPITOR.388,3007,",",O
LIPITOR.388,3007,strange,O
LIPITOR.388,3007,blood,O
LIPITOR.388,3007,test,O
LIPITOR.388,3007,results,O
LIPITOR.388,3007,w,O
LIPITOR.388,3007,/,O
LIPITOR.388,3007,elevated,B-ADR
LIPITOR.388,3007,CRP,I-ADR
LIPITOR.388,3007,",",I-ADR
LIPITOR.388,3007,BUN,I-ADR
LIPITOR.388,3007,",",I-ADR
LIPITOR.388,3007,Creatinine,I-ADR
LIPITOR.388,3007,",",I-ADR
LIPITOR.388,3007,urine,I-ADR
LIPITOR.388,3007,albumin,I-ADR
LIPITOR.388,3007,",",O
LIPITOR.388,3007,increased,B-ADR
LIPITOR.388,3007,blood,I-ADR
LIPITOR.388,3007,glucose,I-ADR
LIPITOR.388,3007,",",O
LIPITOR.388,3007,periodic,O
LIPITOR.388,3007,memory,B-ADR
LIPITOR.388,3007,lapses,I-ADR
LIPITOR.388,3007,and,O
LIPITOR.388,3007,belly,B-ADR
LIPITOR.388,3007,weight,I-ADR
LIPITOR.388,3007,gain,I-ADR
LIPITOR.388,3007,0,O
LIPITOR.388,3008,Perhaps,O
LIPITOR.388,3008,the,O
LIPITOR.388,3008,effects,O
LIPITOR.388,3008,were,O
LIPITOR.388,3008,slower,O
LIPITOR.388,3008,because,O
LIPITOR.388,3008,he,O
LIPITOR.388,3008,was,O
LIPITOR.388,3008,on,O
LIPITOR.388,3008,75,O
LIPITOR.388,3008,mg,O
LIPITOR.388,3008,of,O
LIPITOR.388,3008,CoQ10,B-Drug
LIPITOR.388,3008,0,O
LIPITOR.388,3009,We,O
LIPITOR.388,3009,stopped,O
LIPITOR.388,3009,the,O
LIPITOR.388,3009,drug,O
LIPITOR.388,3009,cold,O
LIPITOR.388,3009,when,O
LIPITOR.388,3009,he,O
LIPITOR.388,3009,stated,O
LIPITOR.388,3009,he,O
LIPITOR.388,3009,felt,O
LIPITOR.388,3009,as,O
LIPITOR.388,3009,if,O
LIPITOR.388,3009,he,O
LIPITOR.388,3009,was,O
LIPITOR.388,3009,losing,B-ADR
LIPITOR.388,3009,muscle,I-ADR
LIPITOR.388,3009,!,O
LIPITOR.388,3009,0,O
LIPITOR.388,3010,Effective,O
LIPITOR.388,3010,dose,O
LIPITOR.388,3010,for,O
LIPITOR.388,3010,most,O
LIPITOR.388,3010,people,O
LIPITOR.388,3010,is,O
LIPITOR.388,3010,apparently,O
LIPITOR.388,3010,2,O
LIPITOR.388,3010,0,O
LIPITOR.388,3011,5,O
LIPITOR.388,3011,mg,O
LIPITOR.388,3011,and,O
LIPITOR.388,3011,Pfizer,O
LIPITOR.388,3011,starts,O
LIPITOR.388,3011,people,O
LIPITOR.388,3011,at,O
LIPITOR.388,3011,10,O
LIPITOR.388,3011,!,O
LIPITOR.388,3011,Statins,O
LIPITOR.388,3011,are,O
LIPITOR.388,3011,sneaky,O
LIPITOR.388,3011,and,O
LIPITOR.388,3011,deceptive,O
LIPITOR.388,3011,drugs,O
LIPITOR.388,3011,which,O
LIPITOR.388,3011,have,O
LIPITOR.388,3011,ruined,O
LIPITOR.388,3011,many,O
LIPITOR.388,3011,lives,O
LIPITOR.388,3011,0,O
LIPITOR.388,3012,I,O
LIPITOR.388,3012,',O
LIPITOR.388,3012,m,O
LIPITOR.388,3012,hoping,O
LIPITOR.388,3012,husband,O
LIPITOR.388,3012,does,O
LIPITOR.388,3012,not,O
LIPITOR.388,3012,have,O
LIPITOR.388,3012,permanent,O
LIPITOR.388,3012,heart,B-ADR
LIPITOR.388,3012,",",I-ADR
LIPITOR.388,3012,kidney,I-ADR
LIPITOR.388,3012,and,I-ADR
LIPITOR.388,3012,muscle,I-ADR
LIPITOR.388,3012,damage,I-ADR
LIPITOR.388,3012,0,O
LIPITOR.389,3013,75,O
LIPITOR.389,3013,yo,O
LIPITOR.389,3013,mother,O
LIPITOR.389,3013,-,O
LIPITOR.389,3013,in,O
LIPITOR.389,3013,-,O
LIPITOR.389,3013,law,O
LIPITOR.389,3013,has,O
LIPITOR.389,3013,memory,B-ADR
LIPITOR.389,3013,loss,I-ADR
LIPITOR.389,3013,",",O
LIPITOR.389,3013,hair,B-ADR
LIPITOR.389,3013,loss,I-ADR
LIPITOR.389,3013,",",O
LIPITOR.389,3013,muscle,B-ADR
LIPITOR.389,3013,spasms,I-ADR
LIPITOR.389,3013,in,O
LIPITOR.389,3013,left,O
LIPITOR.389,3013,arm,O
LIPITOR.389,3013,and,O
LIPITOR.389,3013,legs,O
LIPITOR.389,3013,",",O
LIPITOR.389,3013,odd,B-ADR
LIPITOR.389,3013,blood,I-ADR
LIPITOR.389,3013,sugar,I-ADR
LIPITOR.389,3013,pattern,I-ADR
LIPITOR.389,3013,",",O
LIPITOR.389,3013,sciatic,B-ADR
LIPITOR.389,3013,pain,I-ADR
LIPITOR.389,3013,which,O
LIPITOR.389,3013,is,O
LIPITOR.389,3013,not,O
LIPITOR.389,3013,sciatica,B-Disease
LIPITOR.389,3013,",",O
LIPITOR.389,3013,periodic,O
LIPITOR.389,3013,back,B-ADR
LIPITOR.389,3013,and,I-ADR
LIPITOR.389,3013,hip,I-ADR
LIPITOR.389,3013,pain,I-ADR
LIPITOR.389,3013,",",O
LIPITOR.389,3013,gradual,O
LIPITOR.389,3013,loss,B-ADR
LIPITOR.389,3013,of,I-ADR
LIPITOR.389,3013,feeling,I-ADR
LIPITOR.389,3013,in,I-ADR
LIPITOR.389,3013,toes,I-ADR
LIPITOR.389,3013,",",O
LIPITOR.389,3013,dizziness,B-ADR
LIPITOR.389,3013,",",O
LIPITOR.389,3013,vision,B-ADR
LIPITOR.389,3013,problems,I-ADR
LIPITOR.389,3013,",",O
LIPITOR.389,3013,extreme,B-ADR
LIPITOR.389,3013,tiredness,I-ADR
LIPITOR.389,3013,",",O
LIPITOR.389,3013,lack,B-ADR
LIPITOR.389,3013,of,I-ADR
LIPITOR.389,3013,appetite,I-ADR
LIPITOR.389,3013,",",O
LIPITOR.389,3013,and,O
LIPITOR.389,3013,no,B-ADR
LIPITOR.389,3013,enthusaism,I-ADR
LIPITOR.389,3013,for,O
LIPITOR.389,3013,life,O
LIPITOR.389,3013,0,O
LIPITOR.389,3014,She,O
LIPITOR.389,3014,has,O
LIPITOR.389,3014,had,O
LIPITOR.389,3014,several,O
LIPITOR.389,3014,TIAs,O
LIPITOR.389,3014,and,O
LIPITOR.389,3014,who,O
LIPITOR.389,3014,knows,O
LIPITOR.389,3014,what,O
LIPITOR.389,3014,else,O
LIPITOR.389,3014,she,O
LIPITOR.389,3014,has,O
LIPITOR.389,3014,experienced,O
LIPITOR.389,3014,and,O
LIPITOR.389,3014,not,O
LIPITOR.389,3014,reported,O
LIPITOR.389,3014,to,O
LIPITOR.389,3014,us,O
LIPITOR.389,3014,0,O
LIPITOR.389,3015,Dr,O
LIPITOR.389,3015,wanted,O
LIPITOR.389,3015,to,O
LIPITOR.389,3015,double,O
LIPITOR.389,3015,dose,O
LIPITOR.389,3015,to,O
LIPITOR.389,3015,40,O
LIPITOR.389,3015,mg,O
LIPITOR.389,3015,0,O
LIPITOR.389,3016,We,O
LIPITOR.389,3016,took,O
LIPITOR.389,3016,her,O
LIPITOR.389,3016,totally,O
LIPITOR.389,3016,off,O
LIPITOR.389,3016,the,O
LIPITOR.389,3016,drug,O
LIPITOR.389,3016,and,O
LIPITOR.389,3016,she,O
LIPITOR.389,3016,is,O
LIPITOR.389,3016,beginning,O
LIPITOR.389,3016,to,O
LIPITOR.389,3016,have,O
LIPITOR.389,3016,return,O
LIPITOR.389,3016,of,O
LIPITOR.389,3016,feeling,O
LIPITOR.389,3016,in,O
LIPITOR.389,3016,her,O
LIPITOR.389,3016,toes,O
LIPITOR.389,3016,",",O
LIPITOR.389,3016,no,O
LIPITOR.389,3016,more,O
LIPITOR.389,3016,muscle,B-ADR
LIPITOR.389,3016,cramps,I-ADR
LIPITOR.389,3016,at,O
LIPITOR.389,3016,night,O
LIPITOR.389,3016,or,O
LIPITOR.389,3016,dizziness,B-ADR
LIPITOR.389,3016,0,O
LIPITOR.389,3017,Taking,O
LIPITOR.389,3017,lipoic,B-Drug
LIPITOR.389,3017,acid,I-Drug
LIPITOR.389,3017,",",O
LIPITOR.389,3017,vit,B-Drug
LIPITOR.389,3017,C,I-Drug
LIPITOR.389,3017,&,O
LIPITOR.389,3017,mega,O
LIPITOR.389,3017,dose,O
LIPITOR.389,3017,of,O
LIPITOR.389,3017,CoQ10,B-Drug
LIPITOR.389,3017,and,O
LIPITOR.389,3017,will,O
LIPITOR.389,3017,never,O
LIPITOR.389,3017,take,O
LIPITOR.389,3017,another,O
LIPITOR.389,3017,statin,O
LIPITOR.389,3017,0,O
LIPITOR.389,3018,Higher,O
LIPITOR.389,3018,cholesterol,O
LIPITOR.389,3018,in,O
LIPITOR.389,3018,those,O
LIPITOR.389,3018,over,O
LIPITOR.389,3018,60,O
LIPITOR.389,3018,is,O
LIPITOR.389,3018,now,O
LIPITOR.389,3018,found,O
LIPITOR.389,3018,to,O
LIPITOR.389,3018,be,O
LIPITOR.389,3018,PROTECTIVE,O
LIPITOR.389,3018,particularly,O
LIPITOR.389,3018,against,O
LIPITOR.389,3018,stroke,B-Disease
LIPITOR.389,3018,!,O
LIPITOR.389,3018,0,O
LIPITOR.39,3019,muscle,B-ADR
LIPITOR.39,3019,pain,I-ADR
LIPITOR.39,3019,",",O
LIPITOR.39,3019,fatigue,B-ADR
LIPITOR.39,3019,",",O
LIPITOR.39,3019,swollen,B-ADR
LIPITOR.39,3019,tongue,I-ADR
LIPITOR.39,3019,0,O
LIPITOR.39,3020,Was,O
LIPITOR.39,3020,on,O
LIPITOR.39,3020,Simvastatin,B-Drug
LIPITOR.39,3020,for,O
LIPITOR.39,3020,1,O
LIPITOR.39,3020,year,O
LIPITOR.39,3020,with,O
LIPITOR.39,3020,slight,O
LIPITOR.39,3020,decrease,O
LIPITOR.39,3020,in,O
LIPITOR.39,3020,ratio,O
LIPITOR.39,3020,",",O
LIPITOR.39,3020,then,O
LIPITOR.39,3020,Inergy,B-Drug
LIPITOR.39,3020,with,O
LIPITOR.39,3020,increasing,O
LIPITOR.39,3020,skin,B-ADR
LIPITOR.39,3020,itchiness,I-ADR
LIPITOR.39,3020,after,O
LIPITOR.39,3020,8,O
LIPITOR.39,3020,weeks,O
LIPITOR.39,3020,",",O
LIPITOR.39,3020,then,O
LIPITOR.39,3020,Lipitor,B-Drug
LIPITOR.39,3020,for,O
LIPITOR.39,3020,24,O
LIPITOR.39,3020,days,O
LIPITOR.39,3020,0,O
LIPITOR.390,3021,depression,B-ADR
LIPITOR.390,3021,",",O
LIPITOR.390,3021,exercise,B-ADR
LIPITOR.390,3021,intolerance,I-ADR
LIPITOR.390,3021,",",O
LIPITOR.390,3021,muscle,B-ADR
LIPITOR.390,3021,weakness,I-ADR
LIPITOR.390,3021,",",O
LIPITOR.390,3021,memory,B-ADR
LIPITOR.390,3021,problems,I-ADR
LIPITOR.390,3021,",",O
LIPITOR.390,3021,including,O
LIPITOR.390,3021,2,O
LIPITOR.390,3021,periods,O
LIPITOR.390,3021,of,O
LIPITOR.390,3021,amnesia,B-ADR
LIPITOR.390,3021,",",O
LIPITOR.390,3021,each,O
LIPITOR.390,3021,lasting,O
LIPITOR.390,3021,several,O
LIPITOR.390,3021,hours,O
LIPITOR.390,3021,",",O
LIPITOR.390,3021,nausea,B-ADR
LIPITOR.390,3021,and,O
LIPITOR.390,3021,vomiting,B-ADR
LIPITOR.390,3021,0,O
LIPITOR.390,3022,lowered,O
LIPITOR.390,3022,0,O
LIPITOR.391,3023,Exhaustion,B-ADR
LIPITOR.391,3023,",",O
LIPITOR.391,3023,malaise,B-ADR
LIPITOR.391,3023,",",O
LIPITOR.391,3023,upset,B-ADR
LIPITOR.391,3023,stomach,I-ADR
LIPITOR.391,3023,/,O
LIPITOR.391,3023,constant,B-ADR
LIPITOR.391,3023,hunger,I-ADR
LIPITOR.391,3023,0,O
LIPITOR.391,3024,Tried,O
LIPITOR.391,3024,5mg,O
LIPITOR.391,3024,/,O
LIPITOR.391,3024,day,O
LIPITOR.391,3024,for,O
LIPITOR.391,3024,three,O
LIPITOR.391,3024,DAYS,O
LIPITOR.391,3024,0,O
LIPITOR.391,3025,Just,O
LIPITOR.391,3025,can,O
LIPITOR.391,3025,',O
LIPITOR.391,3025,t,O
LIPITOR.391,3025,imagine,O
LIPITOR.391,3025,taking,O
LIPITOR.391,3025,this,O
LIPITOR.391,3025,drug,O
LIPITOR.391,3025,any,O
LIPITOR.391,3025,longer,O
LIPITOR.391,3025,0,O
LIPITOR.391,3026,Tried,O
LIPITOR.391,3026,10mg,O
LIPITOR.391,3026,/,O
LIPITOR.391,3026,day,O
LIPITOR.391,3026,for,O
LIPITOR.391,3026,8,O
LIPITOR.391,3026,days,O
LIPITOR.391,3026,one,O
LIPITOR.391,3026,year,O
LIPITOR.391,3026,ago,O
LIPITOR.391,3026,with,O
LIPITOR.391,3026,same,O
LIPITOR.391,3026,side,O
LIPITOR.391,3026,effects,O
LIPITOR.391,3026,0,O
LIPITOR.392,3027,Severe,B-ADR
LIPITOR.392,3027,lower,I-ADR
LIPITOR.392,3027,back,I-ADR
LIPITOR.392,3027,pain,I-ADR
LIPITOR.392,3027,after,O
LIPITOR.392,3027,increasing,O
LIPITOR.392,3027,Lipitor,B-Drug
LIPITOR.392,3027,form,O
LIPITOR.392,3027,10,O
LIPITOR.392,3027,-,O
LIPITOR.392,3027,20,O
LIPITOR.392,3027,mg,O
LIPITOR.392,3027,0,O
LIPITOR.392,3028,I,O
LIPITOR.392,3028,couldn,B-ADR
LIPITOR.392,3028,',I-ADR
LIPITOR.392,3028,t,I-ADR
LIPITOR.392,3028,get,I-ADR
LIPITOR.392,3028,out,I-ADR
LIPITOR.392,3028,of,I-ADR
LIPITOR.392,3028,bed,I-ADR
LIPITOR.392,3028,or,I-ADR
LIPITOR.392,3028,walk,I-ADR
LIPITOR.392,3028,after,O
LIPITOR.392,3028,taking,O
LIPITOR.392,3028,it,O
LIPITOR.392,3028,for,O
LIPITOR.392,3028,about,O
LIPITOR.392,3028,one,O
LIPITOR.392,3028,week,O
LIPITOR.392,3028,0,O
LIPITOR.392,3029,I,O
LIPITOR.392,3029,stopped,O
LIPITOR.392,3029,taking,O
LIPITOR.392,3029,it,O
LIPITOR.392,3029,and,O
LIPITOR.392,3029,I,O
LIPITOR.392,3029,have,O
LIPITOR.392,3029,pain,B-ADR
LIPITOR.392,3029,in,I-ADR
LIPITOR.392,3029,my,I-ADR
LIPITOR.392,3029,right,I-ADR
LIPITOR.392,3029,leg,I-ADR
LIPITOR.392,3029,0,O
LIPITOR.392,3030,It,O
LIPITOR.392,3030,has,O
LIPITOR.392,3030,been,O
LIPITOR.392,3030,three,O
LIPITOR.392,3030,weeks,O
LIPITOR.392,3030,and,O
LIPITOR.392,3030,it,O
LIPITOR.392,3030,is,O
LIPITOR.392,3030,still,O
LIPITOR.392,3030,hard,B-ADR
LIPITOR.392,3030,to,I-ADR
LIPITOR.392,3030,walk,I-ADR
LIPITOR.392,3030,and,O
LIPITOR.392,3030,go,O
LIPITOR.392,3030,to,O
LIPITOR.392,3030,work,O
LIPITOR.392,3030,0,O
LIPITOR.392,3031,I,O
LIPITOR.392,3031,thought,O
LIPITOR.392,3031,I,O
LIPITOR.392,3031,had,O
LIPITOR.392,3031,the,O
LIPITOR.392,3031,flu,B-Disease
LIPITOR.392,3031,for,O
LIPITOR.392,3031,the,O
LIPITOR.392,3031,first,O
LIPITOR.392,3031,week,O
LIPITOR.392,3031,when,O
LIPITOR.392,3031,I,O
LIPITOR.392,3031,first,O
LIPITOR.392,3031,started,O
LIPITOR.392,3031,taking,O
LIPITOR.392,3031,10,O
LIPITOR.392,3031,mg,O
LIPITOR.392,3031,0,O
LIPITOR.392,3032,about,O
LIPITOR.392,3032,two,O
LIPITOR.392,3032,years,O
LIPITOR.392,3032,ago,O
LIPITOR.392,3032,0,O
LIPITOR.392,3033,Now,O
LIPITOR.392,3033,after,O
LIPITOR.392,3033,getting,O
LIPITOR.392,3033,the,O
LIPITOR.392,3033,back,B-ADR
LIPITOR.392,3033,pain,I-ADR
LIPITOR.392,3033,when,O
LIPITOR.392,3033,we,O
LIPITOR.392,3033,doubled,O
LIPITOR.392,3033,the,O
LIPITOR.392,3033,dosage,O
LIPITOR.392,3033,",",O
LIPITOR.392,3033,I,O
LIPITOR.392,3033,think,O
LIPITOR.392,3033,it,O
LIPITOR.392,3033,wasn,O
LIPITOR.392,3033,',O
LIPITOR.392,3033,t,O
LIPITOR.392,3033,the,O
LIPITOR.392,3033,flu,B-Disease
LIPITOR.392,3033,but,O
LIPITOR.392,3033,a,O
LIPITOR.392,3033,reaction,O
LIPITOR.392,3033,to,O
LIPITOR.392,3033,the,O
LIPITOR.392,3033,drug,O
LIPITOR.392,3033,0,O
LIPITOR.393,3034,I,O
LIPITOR.393,3034,have,O
LIPITOR.393,3034,been,O
LIPITOR.393,3034,on,O
LIPITOR.393,3034,lipitor,B-Drug
LIPITOR.393,3034,for,O
LIPITOR.393,3034,10,O
LIPITOR.393,3034,years,O
LIPITOR.393,3034,for,O
LIPITOR.393,3034,heart,O
LIPITOR.393,3034,maintenance,O
LIPITOR.393,3034,20Mg,O
LIPITOR.393,3034,0,O
LIPITOR.393,3035,Iwas,O
LIPITOR.393,3035,changed,O
LIPITOR.393,3035,to,O
LIPITOR.393,3035,10Mg,O
LIPITOR.393,3035,and,O
LIPITOR.393,3035,added,O
LIPITOR.393,3035,tricor,B-Drug
LIPITOR.393,3035,145,I-Drug
LIPITOR.393,3035,Mg,I-Drug
LIPITOR.393,3035,because,O
LIPITOR.393,3035,of,O
LIPITOR.393,3035,high,B-Disease
LIPITOR.393,3035,ldl,I-Disease
LIPITOR.393,3035,0,O
LIPITOR.393,3036,I,O
LIPITOR.393,3036,do,O
LIPITOR.393,3036,experience,O
LIPITOR.393,3036,leg,B-ADR
LIPITOR.393,3036,weakness,I-ADR
LIPITOR.393,3036,and,O
LIPITOR.393,3036,cramping,B-ADR
LIPITOR.393,3036,0,O
